"participant_id","fsm_type","test_condition","phase","trial_order","sender","state_current","response_current","state_next","state_1","response_1","state_2","response_2","state_3","response_time","response_time_lessThan300ms","trial_id","trial_type","option_1","option_2","correctResponse","response","response_correct","option_1_p","option_2_p","duration","explanation_1_decrease","explanation_2_decrease","response_time_lessThan1000ms","response_time_tooQuick"
6,"hard","prediction","test",46,NA,NA,NA,NA,3,"a",NA,"a",NA,3023,0,"hard_p_hid_3aa03","hidden","0","3","3","0",FALSE,0,0.4,NA,NA,NA,0,0
6,"hard","prediction","test",47,NA,NA,NA,NA,0,"b",3,"a",NA,2122,0,"hard_p_vis_0b3a21","visible","2","1","2","2",TRUE,0.6,0,NA,NA,NA,0,0
6,"hard","prediction","test",48,NA,NA,NA,NA,2,"a",NA,"a",NA,806,0,"hard_p_hid_2aa23","hidden","2","3","2","2",TRUE,1,0,NA,NA,NA,1,1
6,"hard","prediction","test",49,NA,NA,NA,NA,3,"a",NA,"b",NA,3605,0,"hard_p_hid_3ab23","hidden","2","3","3","2",FALSE,0,0.4,NA,NA,NA,0,0
6,"hard","prediction","test",50,NA,NA,NA,NA,1,"a",0,"a",NA,1356,0,"hard_p_vis_1a0a30","visible","3","0","3","3",TRUE,1,0,NA,NA,NA,0,0
6,"hard","prediction","test",51,NA,NA,NA,NA,3,"b",NA,"b",NA,889,0,"hard_p_hid_3bb13","hidden","1","3","1","3",FALSE,0.36,0.16,NA,NA,NA,1,1
6,"hard","prediction","test",52,NA,NA,NA,NA,1,"a",NA,"a",NA,3106,0,"hard_p_hid_1aa32","hidden","3","2","3","3",TRUE,0.4,0,NA,NA,NA,0,0
6,"hard","prediction","test",53,NA,NA,NA,NA,1,"b",NA,"a",NA,3038,0,"hard_p_hid_1ba32","hidden","3","2","2","2",TRUE,0,0.24,NA,NA,NA,0,0
6,"hard","prediction","test",54,NA,NA,NA,NA,0,"a",3,"a",NA,2956,0,"hard_p_vis_0a3a30","visible","3","0","0","3",FALSE,0,0.4,NA,NA,NA,0,0
6,"hard","prediction","test",55,NA,NA,NA,NA,2,"b",NA,"b",NA,1756,0,"hard_p_hid_2bb13","hidden","1","3","3","1",FALSE,0.36,0.64,NA,NA,NA,0,0
6,"hard","prediction","test",56,NA,NA,NA,NA,2,"b",1,"a",NA,2339,0,"hard_p_vis_2b1a31","visible","3","1","1","3",FALSE,0,0.6,NA,NA,NA,0,0
6,"hard","prediction","test",57,NA,NA,NA,NA,2,"a",NA,"b",NA,2589,0,"hard_p_hid_2ab12","hidden","1","2","1","1",TRUE,0.6,0,NA,NA,NA,0,0
6,"hard","prediction","test",58,NA,NA,NA,NA,0,"a",NA,"a",NA,906,0,"hard_p_hid_0aa10","hidden","1","0","0","0",TRUE,0,0.4,NA,NA,NA,1,1
6,"hard","prediction","test",59,NA,NA,NA,NA,3,"a",0,"b",NA,4939,0,"hard_p_vis_3a0b30","visible","3","0","3","0",FALSE,1,0,NA,NA,NA,0,0
6,"hard","prediction","test",60,NA,NA,NA,NA,3,"b",2,"a",NA,1239,0,"hard_p_vis_3b2a12","visible","1","2","2","1",FALSE,0,1,NA,NA,NA,0,0
6,"hard","prediction","test",61,NA,NA,NA,NA,2,"b",1,"b",NA,3256,0,"hard_p_vis_2b1b10","visible","1","0","1","1",TRUE,0.6,0,NA,NA,NA,0,0
6,"hard","prediction","test",62,NA,NA,NA,NA,1,"b",NA,"a",NA,10205,0,"hard_p_hid_1ba30","hidden","3","0","0","3",FALSE,0,0.4,NA,NA,NA,0,0
6,"hard","prediction","test",63,NA,NA,NA,NA,0,"a",3,"b",NA,2055,0,"hard_p_vis_0a3b21","visible","2","1","2","1",FALSE,0.6,0,NA,NA,NA,0,0
6,"hard","prediction","test",64,NA,NA,NA,NA,2,"a",2,"b",NA,5289,0,"hard_p_vis_2a2b03","visible","0","3","0","0",TRUE,0.4,0,NA,NA,NA,0,0
6,"hard","prediction","test",65,NA,NA,NA,NA,1,"b",3,"b",NA,6389,0,"hard_p_vis_1b3b30","visible","3","0","3","3",TRUE,0.4,0,NA,NA,NA,0,0
7,"easy","prediction","learning",2,"trial_1_seq",3,"a",0,NA,NA,3,"a",0,3513,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",3,"trial_2_seq",0,"a",2,3,"a",0,"a",2,1914,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",4,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,637,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",5,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,1485,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",6,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,1109,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",7,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,1221,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",8,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,1235,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",9,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,771,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",10,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,752,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",11,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,622,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",12,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,626,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",13,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,2071,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",14,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1043,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",15,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,692,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",16,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,484,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",17,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,646,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",18,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,1083,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",19,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1058,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",20,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,717,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",21,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,932,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",22,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,1305,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",23,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,1117,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",24,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,536,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",25,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,727,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",26,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,797,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",27,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,482,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",28,"learning_control_trial_seq",2,"a",0,0,"b",2,"a",0,1605,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",29,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,106,1,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
7,"easy","prediction","learning",30,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,457,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",31,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,682,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",32,"learning_control_trial_seq",2,"a",3,0,"b",2,"a",3,869,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",33,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,1347,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",34,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,586,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",35,"learning_control_trial_seq",1,"b",0,3,"a",1,"b",0,458,0,"1b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",36,"learning_control_trial_seq",0,"a",2,1,"b",0,"a",2,843,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",37,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,573,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",38,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,849,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",39,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,1043,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",40,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,708,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",41,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,763,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",42,"learning_control_trial_seq",2,"a",3,0,"b",2,"a",3,672,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",43,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,665,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","learning",44,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,1026,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
7,"easy","prediction","learning",45,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,359,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
7,"easy","prediction","test",46,NA,NA,NA,NA,3,"b",NA,"a",NA,2486,0,"easy_p_hid_3ba31","hidden","3","1","1","3",FALSE,0,0.6,NA,NA,NA,0,0
7,"easy","prediction","test",47,NA,NA,NA,NA,3,"a",NA,"a",NA,3159,0,"easy_p_hid_3aa21","hidden","2","1","2","2",TRUE,0.4,0,NA,NA,NA,0,0
7,"easy","prediction","test",48,NA,NA,NA,NA,1,"a",0,"a",NA,1151,0,"easy_p_vis_1a0a20","visible","2","0","2","0",FALSE,1,0,NA,NA,NA,0,0
7,"easy","prediction","test",49,NA,NA,NA,NA,1,"b",NA,"a",NA,4351,0,"easy_p_hid_1ba21","hidden","2","1","2","2",TRUE,1,0,NA,NA,NA,0,0
7,"easy","prediction","test",50,NA,NA,NA,NA,2,"b",NA,"a",NA,1860,0,"easy_p_hid_2ba13","hidden","1","3","3","3",TRUE,0,0.4,NA,NA,NA,0,0
7,"easy","prediction","test",51,NA,NA,NA,NA,3,"b",3,"b",NA,956,0,"easy_p_vis_3b3b13","visible","1","3","3","3",TRUE,0,1,NA,NA,NA,1,1
7,"easy","prediction","test",52,NA,NA,NA,NA,2,"b",2,"a",NA,1322,0,"easy_p_vis_2b2a13","visible","1","3","3","3",TRUE,0,0.4,NA,NA,NA,0,0
7,"easy","prediction","test",53,NA,NA,NA,NA,3,"a",NA,"b",NA,795,0,"easy_p_hid_3ab21","hidden","2","1","2","2",TRUE,0.4,0,NA,NA,NA,1,1
7,"easy","prediction","test",54,NA,NA,NA,NA,0,"b",2,"b",NA,2560,0,"easy_p_vis_0b2b23","visible","2","3","2","2",TRUE,1,0,NA,NA,NA,0,0
7,"easy","prediction","test",55,NA,NA,NA,NA,2,"a",NA,"b",NA,1427,0,"easy_p_hid_2ab13","hidden","1","3","3","3",TRUE,0,0.4,NA,NA,NA,0,0
7,"easy","prediction","test",56,NA,NA,NA,NA,1,"b",0,"b",NA,1791,0,"easy_p_vis_1b0b21","visible","2","1","2","1",FALSE,1,0,NA,NA,NA,0,0
7,"easy","prediction","test",57,NA,NA,NA,NA,0,"b",NA,"a",NA,1617,0,"easy_p_hid_0ba30","hidden","3","0","0","3",FALSE,0.4,0.6,NA,NA,NA,0,0
7,"easy","prediction","test",58,NA,NA,NA,NA,2,"a",NA,"b",NA,2341,0,"easy_p_hid_2ab03","hidden","0","3","3","3",TRUE,0,0.4,NA,NA,NA,0,0
7,"easy","prediction","test",59,NA,NA,NA,NA,3,"a",1,"a",NA,979,0,"easy_p_vis_3a1a01","visible","0","1","0","1",FALSE,1,0,NA,NA,NA,1,1
7,"easy","prediction","test",60,NA,NA,NA,NA,3,"b",3,"a",NA,584,0,"easy_p_vis_3b3a13","visible","1","3","1","3",FALSE,0.6,0,NA,NA,NA,1,1
7,"easy","prediction","test",61,NA,NA,NA,NA,3,"a",1,"b",NA,4901,0,"easy_p_vis_3a1b30","visible","3","0","0","3",FALSE,0,1,NA,NA,NA,0,0
7,"easy","prediction","test",62,NA,NA,NA,NA,2,"a",3,"a",NA,1244,0,"easy_p_vis_2a3a03","visible","0","3","0","3",FALSE,0.4,0,NA,NA,NA,0,0
7,"easy","prediction","test",63,NA,NA,NA,NA,2,"a",3,"a",NA,1466,0,"easy_p_vis_2a3a31","visible","3","1","1","3",FALSE,0,0.6,NA,NA,NA,0,0
7,"easy","prediction","test",64,NA,NA,NA,NA,2,"a",NA,"a",NA,1773,0,"easy_p_hid_2aa31","hidden","3","1","1","1",TRUE,0,0.24,NA,NA,NA,0,0
7,"easy","prediction","test",65,NA,NA,NA,NA,0,"a",NA,"a",NA,890,0,"easy_p_hid_0aa10","hidden","1","0","0","0",TRUE,0,0.6,NA,NA,NA,1,1
8,"easy","prediction","learning",2,"trial_1_seq",3,"b",3,NA,NA,3,"b",3,2039,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",3,"trial_2_seq",3,"b",3,3,"b",3,"b",3,2381,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",4,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,1004,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",5,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,1560,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",6,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,2123,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",7,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,1023,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",8,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,806,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",9,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,1159,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",10,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,1081,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",11,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,778,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",12,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,582,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",13,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,2060,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",14,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,916,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",15,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,2687,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",16,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,567,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",17,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,2996,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",18,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,2132,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",19,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1631,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",20,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,1022,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",21,"learning_control_trial_seq",2,"a",0,0,"b",2,"a",0,793,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",22,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,508,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",23,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,989,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",24,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,980,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",25,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,476,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",26,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,1476,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",27,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,558,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",28,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,2019,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",29,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,646,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",30,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,576,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",31,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,1676,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",32,"learning_control_trial_seq",1,"b",0,3,"a",1,"b",0,1984,0,"1b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",33,"learning_control_trial_seq",0,"a",2,1,"b",0,"a",2,1458,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",34,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,2104,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",35,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1414,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",36,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,2212,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",37,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,652,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",38,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,776,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",39,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,573,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",40,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,443,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",41,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,2136,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",42,"learning_control_trial_seq",1,"b",0,3,"a",1,"b",0,1348,0,"1b0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
8,"easy","prediction","learning",43,"learning_control_trial_seq",0,"b",2,1,"b",0,"b",2,570,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",44,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,398,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","learning",45,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,621,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
8,"easy","prediction","test",46,NA,NA,NA,NA,3,"a",NA,"b",NA,8294,0,"easy_p_hid_3ab21","hidden","2","1","2","2",TRUE,0.4,0,NA,NA,NA,0,0
8,"easy","prediction","test",47,NA,NA,NA,NA,1,"a",0,"a",NA,4545,0,"easy_p_vis_1a0a20","visible","2","0","2","2",TRUE,1,0,NA,NA,NA,0,0
8,"easy","prediction","test",48,NA,NA,NA,NA,2,"a",NA,"a",NA,7698,0,"easy_p_hid_2aa31","hidden","3","1","1","3",FALSE,0,0.24,NA,NA,NA,0,0
8,"easy","prediction","test",49,NA,NA,NA,NA,3,"b",3,"b",NA,2765,0,"easy_p_vis_3b3b13","visible","1","3","3","3",TRUE,0,1,NA,NA,NA,0,0
8,"easy","prediction","test",50,NA,NA,NA,NA,0,"a",NA,"a",NA,5773,0,"easy_p_hid_0aa10","hidden","1","0","0","0",TRUE,0,0.6,NA,NA,NA,0,0
8,"easy","prediction","test",51,NA,NA,NA,NA,0,"b",NA,"a",NA,3900,0,"easy_p_hid_0ba30","hidden","3","0","0","3",FALSE,0.4,0.6,NA,NA,NA,0,0
8,"easy","prediction","test",52,NA,NA,NA,NA,1,"b",0,"b",NA,4110,0,"easy_p_vis_1b0b21","visible","2","1","2","2",TRUE,1,0,NA,NA,NA,0,0
8,"easy","prediction","test",53,NA,NA,NA,NA,2,"a",3,"a",NA,9166,0,"easy_p_vis_2a3a31","visible","3","1","1","1",TRUE,0,0.6,NA,NA,NA,0,0
8,"easy","prediction","test",54,NA,NA,NA,NA,3,"b",3,"a",NA,3217,0,"easy_p_vis_3b3a13","visible","1","3","1","1",TRUE,0.6,0,NA,NA,NA,0,0
8,"easy","prediction","test",55,NA,NA,NA,NA,3,"b",NA,"a",NA,1294,0,"easy_p_hid_3ba31","hidden","3","1","1","1",TRUE,0,0.6,NA,NA,NA,0,0
8,"easy","prediction","test",56,NA,NA,NA,NA,3,"a",NA,"a",NA,1679,0,"easy_p_hid_3aa21","hidden","2","1","2","2",TRUE,0.4,0,NA,NA,NA,0,0
8,"easy","prediction","test",57,NA,NA,NA,NA,2,"a",NA,"b",NA,6392,0,"easy_p_hid_2ab03","hidden","0","3","3","3",TRUE,0,0.4,NA,NA,NA,0,0
8,"easy","prediction","test",58,NA,NA,NA,NA,3,"a",1,"a",NA,2961,0,"easy_p_vis_3a1a01","visible","0","1","0","0",TRUE,1,0,NA,NA,NA,0,0
8,"easy","prediction","test",59,NA,NA,NA,NA,2,"a",3,"a",NA,6704,0,"easy_p_vis_2a3a03","visible","0","3","0","0",TRUE,0.4,0,NA,NA,NA,0,0
8,"easy","prediction","test",60,NA,NA,NA,NA,1,"b",NA,"a",NA,8470,0,"easy_p_hid_1ba21","hidden","2","1","2","2",TRUE,1,0,NA,NA,NA,0,0
8,"easy","prediction","test",61,NA,NA,NA,NA,0,"b",2,"b",NA,7580,0,"easy_p_vis_0b2b23","visible","2","3","2","2",TRUE,1,0,NA,NA,NA,0,0
8,"easy","prediction","test",62,NA,NA,NA,NA,3,"a",1,"b",NA,4291,0,"easy_p_vis_3a1b30","visible","3","0","0","3",FALSE,0,1,NA,NA,NA,0,0
8,"easy","prediction","test",63,NA,NA,NA,NA,2,"b",2,"a",NA,3830,0,"easy_p_vis_2b2a13","visible","1","3","3","3",TRUE,0,0.4,NA,NA,NA,0,0
8,"easy","prediction","test",64,NA,NA,NA,NA,2,"a",NA,"b",NA,5182,0,"easy_p_hid_2ab13","hidden","1","3","3","3",TRUE,0,0.4,NA,NA,NA,0,0
8,"easy","prediction","test",65,NA,NA,NA,NA,2,"b",NA,"a",NA,5133,0,"easy_p_hid_2ba13","hidden","1","3","3","3",TRUE,0,0.4,NA,NA,NA,0,0
